id,price
556713,180567.06766666667
192912,180567.06766666667
238224,180567.06766666667
257134,180567.06766666667
521738,180567.06766666667
383947,180567.06766666667
986212,180567.06766666667
499733,180567.06766666667
76927,180567.06766666667
473866,180567.06766666667
155953,180567.06766666667
758087,180567.06766666667
836819,180567.06766666667
438415,180567.06766666667
469753,180567.06766666667
884685,180567.06766666667
660342,180567.06766666667
854204,180567.06766666667
195954,180567.06766666667
801187,180567.06766666667
566805,180567.06766666667
356465,180567.06766666667
165926,180567.06766666667
777663,180567.06766666667
13932,180567.06766666667
403533,180567.06766666667
882393,180567.06766666667
556695,180567.06766666667
230552,180567.06766666667
513054,180567.06766666667
956573,180567.06766666667
95811,180567.06766666667
987595,180567.06766666667
168773,180567.06766666667
606651,180567.06766666667
410552,180567.06766666667
190644,180567.06766666667
112788,180567.06766666667
606095,180567.06766666667
415365,180567.06766666667
743024,180567.06766666667
166069,180567.06766666667
47087,180567.06766666667
261147,180567.06766666667
339691,180567.06766666667
171679,180567.06766666667
620616,180567.06766666667
332233,180567.06766666667
960442,180567.06766666667
541833,180567.06766666667
854062,180567.06766666667
262247,180567.06766666667
78476,180567.06766666667
247473,180567.06766666667
250522,180567.06766666667
578236,180567.06766666667
878367,180567.06766666667
127418,180567.06766666667
536360,180567.06766666667
636460,180567.06766666667
476380,180567.06766666667
970258,180567.06766666667
198438,180567.06766666667
50587,180567.06766666667
591903,180567.06766666667
309742,180567.06766666667
638111,180567.06766666667
547918,180567.06766666667
659211,180567.06766666667
631300,180567.06766666667
476373,180567.06766666667
127470,180567.06766666667
169388,180567.06766666667
879781,180567.06766666667
49645,180567.06766666667
287082,180567.06766666667
284291,180567.06766666667
577674,180567.06766666667
209896,180567.06766666667
918724,180567.06766666667
353275,180567.06766666667
35911,180567.06766666667
438255,180567.06766666667
403472,180567.06766666667
704690,180567.06766666667
102031,180567.06766666667
244869,180567.06766666667
950620,180567.06766666667
985727,180567.06766666667
778587,180567.06766666667
238317,180567.06766666667
416412,180567.06766666667
395266,180567.06766666667
578257,180567.06766666667
800934,180567.06766666667
943052,180567.06766666667
752996,180567.06766666667
180728,180567.06766666667
12253,180567.06766666667
987469,180567.06766666667
650914,180567.06766666667
121889,180567.06766666667
332290,180567.06766666667
84069,180567.06766666667
660478,180567.06766666667
497455,180567.06766666667
110244,180567.06766666667
106129,180567.06766666667
616483,180567.06766666667
884349,180567.06766666667
244730,180567.06766666667
442705,180567.06766666667
103444,180567.06766666667
652877,180567.06766666667
163663,180567.06766666667
198841,180567.06766666667
571582,180567.06766666667
840902,180567.06766666667
331397,180567.06766666667
352714,180567.06766666667
68354,180567.06766666667
877413,180567.06766666667
607417,180567.06766666667
412411,180567.06766666667
47334,180567.06766666667
570477,180567.06766666667
500031,180567.06766666667
673878,180567.06766666667
331476,180567.06766666667
104331,180567.06766666667
861146,180567.06766666667
878386,180567.06766666667
346245,180567.06766666667
622575,180567.06766666667
652257,180567.06766666667
348435,180567.06766666667
849856,180567.06766666667
488076,180567.06766666667
47083,180567.06766666667
155969,180567.06766666667
614815,180567.06766666667
190415,180567.06766666667
131139,180567.06766666667
576890,180567.06766666667
652323,180567.06766666667
578123,180567.06766666667
71525,180567.06766666667
175612,180567.06766666667
915933,180567.06766666667
142683,180567.06766666667
15531,180567.06766666667
439958,180567.06766666667
452560,180567.06766666667
605872,180567.06766666667
104005,180567.06766666667
33784,180567.06766666667
356367,180567.06766666667
692671,180567.06766666667
210212,180567.06766666667
960153,180567.06766666667
794180,180567.06766666667
674128,180567.06766666667
577466,180567.06766666667
380048,180567.06766666667
308581,180567.06766666667
752553,180567.06766666667
192962,180567.06766666667
272373,180567.06766666667
346295,180567.06766666667
577431,180567.06766666667
321382,180567.06766666667
262959,180567.06766666667
349293,180567.06766666667
718078,180567.06766666667
331484,180567.06766666667
306189,180567.06766666667
959641,180567.06766666667
659948,180567.06766666667
238612,180567.06766666667
550666,180567.06766666667
659042,180567.06766666667
356560,180567.06766666667
476032,180567.06766666667
879357,180567.06766666667
567373,180567.06766666667
660427,180567.06766666667
652803,180567.06766666667
516425,180567.06766666667
944858,180567.06766666667
71784,180567.06766666667
272436,180567.06766666667
28027,180567.06766666667
265968,180567.06766666667
450546,180567.06766666667
696904,180567.06766666667
746743,180567.06766666667
137655,180567.06766666667
356579,180567.06766666667
497191,180567.06766666667
58845,180567.06766666667
63868,180567.06766666667
920470,180567.06766666667
416346,180567.06766666667
375891,180567.06766666667
416115,180567.06766666667
331246,180567.06766666667
964006,180567.06766666667
284696,180567.06766666667
986966,180567.06766666667
605864,180567.06766666667
288457,180567.06766666667
994319,180567.06766666667
659704,180567.06766666667
238012,180567.06766666667
752421,180567.06766666667
142348,180567.06766666667
831308,180567.06766666667
96072,180567.06766666667
16094,180567.06766666667
20874,180567.06766666667
590303,180567.06766666667
944455,180567.06766666667
478525,180567.06766666667
690944,180567.06766666667
121819,180567.06766666667
598263,180567.06766666667
532343,180567.06766666667
985100,180567.06766666667
352857,180567.06766666667
378384,180567.06766666667
515281,180567.06766666667
82980,180567.06766666667
293644,180567.06766666667
701516,180567.06766666667
184889,180567.06766666667
615435,180567.06766666667
39145,180567.06766666667
726989,180567.06766666667
331721,180567.06766666667
241584,180567.06766666667
35965,180567.06766666667
10412,180567.06766666667
922284,180567.06766666667
570495,180567.06766666667
916035,180567.06766666667
984721,180567.06766666667
356972,180567.06766666667
534400,180567.06766666667
675778,180567.06766666667
525122,180567.06766666667
230305,180567.06766666667
583260,180567.06766666667
184769,180567.06766666667
937519,180567.06766666667
364006,180567.06766666667
588148,180567.06766666667
737763,180567.06766666667
464174,180567.06766666667
541819,180567.06766666667
111399,180567.06766666667
950634,180567.06766666667
839422,180567.06766666667
78522,180567.06766666667
394681,180567.06766666667
858697,180567.06766666667
469777,180567.06766666667
276336,180567.06766666667
200737,180567.06766666667
532710,180567.06766666667
359874,180567.06766666667
47385,180567.06766666667
517575,180567.06766666667
78598,180567.06766666667
103917,180567.06766666667
76924,180567.06766666667
738091,180567.06766666667
488661,180567.06766666667
32111,180567.06766666667
887540,180567.06766666667
516258,180567.06766666667
542867,180567.06766666667
986201,180567.06766666667
650883,180567.06766666667
71762,180567.06766666667
25370,180567.06766666667
884290,180567.06766666667
568680,180567.06766666667
194025,180567.06766666667
309827,180567.06766666667
693200,180567.06766666667
878385,180567.06766666667
839393,180567.06766666667
643454,180567.06766666667
136098,180567.06766666667
743773,180567.06766666667
141996,180567.06766666667
920270,180567.06766666667
428176,180567.06766666667
198672,180567.06766666667
967878,180567.06766666667
840724,180567.06766666667
986780,180567.06766666667
605727,180567.06766666667
131146,180567.06766666667
351295,180567.06766666667
637285,180567.06766666667
147180,180567.06766666667
693580,180567.06766666667
311962,180567.06766666667
558364,180567.06766666667
62538,180567.06766666667
854019,180567.06766666667
44589,180567.06766666667
521072,180567.06766666667
30820,180567.06766666667
879012,180567.06766666667
993305,180567.06766666667
197984,180567.06766666667
410531,180567.06766666667
659977,180567.06766666667
243205,180567.06766666667
34661,180567.06766666667
578607,180567.06766666667
658787,180567.06766666667
752419,180567.06766666667
77202,180567.06766666667
357046,180567.06766666667
296252,180567.06766666667
409369,180567.06766666667
231408,180567.06766666667
973651,180567.06766666667
210308,180567.06766666667
787083,180567.06766666667
626500,180567.06766666667
106023,180567.06766666667
